county_fips_code,year,unit_desc,Value
08105,2017,$,785000.0
08105,2012,$,2275000.0
08105,2007,$,2782000.0
08109,2017,$,1246000.0
08109,2012,$,1929000.0
08109,2007,$,4239000.0
08009,2017,$,14170000.0
08009,2012,$,33405000.0
08009,2007,$,30582000.0
08011,2017,$,773000.0
08011,2012,$,2083000.0
08011,2007,$,3210000.0
08025,2012,$,48000.0
08025,2007,$,139000.0
08071,2017,$,390000.0
08071,2012,$,278000.0
08071,2007,$,1055000.0
08089,2017,$,194000.0
08089,2012,$,905000.0
08089,2007,$,1520000.0
08099,2017,$,17093000.0
08099,2012,$,19446000.0
08099,2007,$,32085000.0
08101,2012,$,100000.0
08101,2007,$,507000.0
09001,2017,$,3000.0
09003,2017,$,6000.0
10003,2017,$,2038000.0
10003,2012,$,6445000.0
10001,2017,$,6074000.0
10001,2012,$,16193000.0
10005,2017,$,6663000.0
10005,2012,$,22843000.0
10005,2007,$,6536000.0
12033,2012,$,1248000.0
12033,2007,$,1623000.0
12059,2017,$,223000.0
12059,2007,$,64000.0
12063,2017,$,90000.0
12063,2012,$,335000.0
12063,2007,$,182000.0
12065,2007,$,57000.0
12113,2017,$,357000.0
12113,2012,$,2359000.0
12131,2012,$,88000.0
12133,2007,$,112000.0
12061,2017,$,111000.0
12081,2007,$,48000.0
13015,2012,$,652000.0
13015,2007,$,168000.0
13233,2012,$,434000.0
13295,2012,$,829000.0
13313,2012,$,34000.0
13139,2012,$,154000.0
13157,2017,$,35000.0
13157,2007,$,140000.0
13219,2012,$,77000.0
13219,2007,$,12000.0
13297,2017,$,39000.0
13297,2012,$,244000.0
13297,2007,$,128000.0
13011,2017,$,27000.0
13011,2007,$,5000.0
13105,2012,$,392000.0
13119,2017,$,75000.0
13119,2012,$,234000.0
13119,2007,$,12000.0
13147,2017,$,466000.0
13147,2012,$,754000.0
13147,2007,$,333000.0
13195,2017,$,154000.0
13195,2012,$,271000.0
13195,2007,$,79000.0
13221,2017,$,79000.0
13221,2012,$,596000.0
13221,2007,$,233000.0
13257,2012,$,38000.0
13317,2007,$,68000.0
13077,2017,$,78000.0
13077,2012,$,275000.0
13145,2007,$,25000.0
13151,2007,$,68000.0
13193,2017,$,872000.0
13193,2012,$,1882000.0
13193,2007,$,1206000.0
13197,2012,$,89000.0
13197,2007,$,122000.0
13199,2012,$,79000.0
13231,2012,$,138000.0
13249,2007,$,119000.0
13255,2012,$,171000.0
13269,2012,$,951000.0
13269,2007,$,336000.0
13293,2007,$,14000.0
13009,2007,$,38000.0
13021,2012,$,371000.0
13021,2007,$,136000.0
13023,2017,$,172000.0
13023,2012,$,1298000.0
13023,2007,$,695000.0
13035,2012,$,52000.0
13079,2012,$,217000.0
13091,2017,$,62000.0
13091,2012,$,583000.0
13091,2007,$,514000.0
13153,2012,$,1201000.0
13153,2007,$,279000.0
13159,2017,$,15000.0
13159,2007,$,30000.0
13167,2012,$,606000.0
13167,2007,$,316000.0
13175,2017,$,193000.0
13175,2012,$,2103000.0
13175,2007,$,1188000.0
